Numero_Expedient,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Codi_carrer,Nom_carrer,Num_postal,Descripcio_dia_setmana,NK_ Any,Mes_ any,Nom_mes,Dia_mes,Descripcio_torn,Hora_dia,Descripcio_causa_vianant,Desc_Tipus_vehicle_implicat,Descripció_sexe,Edat,Descripció_tipus_persona,Descripcio_Lloc_atropellament_vianat,Descripcio_Motiu_desplaÃ§ament_vianant,Descripcio_Motiu_desplaÃ§ament_conductor,Descripcio_victimitzacio,Coordenada_UTM_X_ED50,Coordenada_UTM_Y_ED50,Longitud_WGS84,Latitud_WGS84,Dia
2021S004717    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós,0172 0172,Dijous,2021,8,Agost,26,Tarda,15,No és causa del  vianant,Motocicleta,Home,50,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,429358.98,4586262.08,2.153.501.384,41.422.965.947,26/08/2021
2021S004717    ,7,Horta-Guinardó,37,el Carmel,185700,Llobregós,0172 0172,Dijous,2021,8,Agost,26,Tarda,15,No és causa del  vianant,Motocicleta,Home,50,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429358.98,4586262.08,2.153.501.384,41.422.965.947,26/08/2021
2021S004724    ,8,Nou Barris,52,la Prosperitat,120807,Favència,0370X0370X,Dijous,2021,8,Agost,26,Nit,23,No és causa del  vianant,Motocicleta,Dona,20,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,431783.21,4588822.77,2.182.220.499,41.446.238.809,26/08/2021
2021S004724    ,8,Nou Barris,52,la Prosperitat,120807,Favència,0370X0370X,Dijous,2021,8,Agost,26,Nit,23,No és causa del  vianant,Motocicleta,Home,25,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,431783.21,4588822.77,2.182.220.499,41.446.238.809,26/08/2021
2021S004711    ,9,Sant Andreu,63,Navas,209900,Meridiana,0247 0247,Dijous,2021,8,Agost,26,Matí,10,No és causa del  vianant,Motocicleta,Home,56,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,432113.00,4585949.50,2.186.491.103,41.420.388.206,26/08/2021
2021S004722    ,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,249304,Pere IV,0057 0057,Dijous,2021,8,Agost,26,Tarda,19,No és causa del  vianant,Ciclomotor,Dona,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Hospitalització fins a 24h,432549.08,4583238.99,2.192.011.335,41.396.012.163,26/08/2021
2021S004720    ,1,Ciutat Vella,1,el Raval,296508,Sant Antoni,0044 0044,Dijous,2021,8,Agost,26,Tarda,19,No és causa del  vianant,Veh. mobilitat personal amb motor,Dona,9,Vianant,En zona peatonal                                                                                                                                      ,Altres activitats,Desconegut,Ferit lleu: Hospitalització fins a 24h,430156.59,4581588.28,2.163.585.094,41.380.940.392,26/08/2021
2021S004713    ,1,Ciutat Vella,3,la Barceloneta,700654,Litoral,0002 0010,Dijous,2021,8,Agost,26,Matí,13,Creuar per fora pas de vianants,Turisme,Home,50,Vianant,Fora del pas                                                                                                                                          ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,432766.65,4582128.16,2.194.737.091,41.386.025.427,26/08/2021
2021S004727    ,3,Sants-Montjuïc,13,la Marina de Port,272601,Química,0002 0002,Divendres,2021,8,Agost,27,Matí,13,No és causa del  vianant,Furgoneta,Home,37,Vianant,Altres                                                                                                                                                ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428048.21,4579928.44,2.138.569.776,41.365.804.913,27/08/2021
2021S004756    ,2,Eixample,5,el Fort Pienc,197302,Marina,0169 0175,Divendres,2021,8,Agost,27,Nit,22,No és causa del  vianant,Altres vehicles sense motor,Home,16,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,431600.45,4583608.30,2.180.622.955,41.399.258.255,27/08/2021
2021S004736    ,2,Eixample,7,la Dreta de l'Eixample,18505,Aragó,0312 0312,Divendres,2021,8,Agost,27,Tarda,20,No és causa del  vianant,Altres vehicles amb motor,Home,28,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit greu: hospitalització superior a 24h,430589.38,4583116.32,2.168.585.331,41.394.740.455,27/08/2021
2021S004726    ,2,Eixample,7,la Dreta de l'Eixample,359404,Cinc d'Oros,9999 9999,Divendres,2021,8,Agost,27,Matí,10,No és causa del  vianant,Motocicleta,Dona,35,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,429830.21,4583317.69,2.159.481.720,41.396.488.207,27/08/2021
2021S004731    ,2,Eixample,7,la Dreta de l'Eixample,359404,Cinc d'Oros,9999 9999,Divendres,2021,8,Agost,27,Tarda,15,No és causa del  vianant,Motocicleta,Home,37,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,429830.21,4583317.69,2.159.481.720,41.396.488.207,27/08/2021
2021S004740    ,2,Eixample,8,l'Antiga Esquerra de l'Eixample,18505,Aragó,0126 0126,Divendres,2021,8,Agost,27,Nit,22,No és causa del  vianant,Motocicleta,Dona,36,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,429477.00,4582032.96,2.155.406.613,41.384.886.166,27/08/2021
2021S004735    ,2,Eixample,10,Sant Antoni,70607,Casanova,0018 0018,Divendres,2021,8,Agost,27,Tarda,14,No és causa del  vianant,Motocicleta,Home,38,Conductor,Desconegut                                                                                                                                            ,Desconegut,Oci i entreteniment,Ferit lleu: Hospitalització fins a 24h,430064.17,4581791.18,2.162.456.482,41.382.759.817,27/08/2021
2021S004734    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),1600000,Divendres,2021,8,Agost,27,Tarda,18,No és causa del  vianant,Turisme,Dona,44,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Amb assistència sanitària en lloc d'accident,427843.56,4577637.92,2.136.395.635,41.345.156.627,27/08/2021
2021S004734    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),1600000,Divendres,2021,8,Agost,27,Tarda,18,No és causa del  vianant,Turisme,Dona,44,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,427843.56,4577637.92,2.136.395.635,41.345.156.627,27/08/2021
2021S004734    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),1600000,Divendres,2021,8,Agost,27,Tarda,18,No és causa del  vianant,Turisme,Dona,7,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,427843.56,4577637.92,2.136.395.635,41.345.156.627,27/08/2021
2021S004734    ,3,Sants-Montjuïc,12,la Marina del Prat Vermell,701265,Litoral (Besòs),1600000,Divendres,2021,8,Agost,27,Tarda,18,No és causa del  vianant,Turisme,Home,50,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Amb assistència sanitària en lloc d'accident,427843.56,4577637.92,2.136.395.635,41.345.156.627,27/08/2021
2021S004725    ,4,Les Corts,20,la Maternitat i Sant Ramon,244300,Pius XII,0003 0003,Divendres,2021,8,Agost,27,Matí,7,No és causa del  vianant,Motocicleta,Home,41,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,426803.22,4582287.89,2.123.400.382,41.386.943.252,27/08/2021
2021S004725    ,4,Les Corts,20,la Maternitat i Sant Ramon,244300,Pius XII,0003 0003,Divendres,2021,8,Agost,27,Matí,7,No és causa del  vianant,Veh. mobilitat personal amb motor,Home,26,Conductor,Desconegut                                                                                                                                            ,Desconegut,In itínere,Ferit lleu: Amb assistència sanitària en lloc d'accident,426803.22,4582287.89,2.123.400.382,41.386.943.252,27/08/2021
2021S004733    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,214401,Molina,9999 9999,Divendres,2021,8,Agost,27,Tarda,18,No és causa del  vianant,Motocicleta,Dona,22,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,428804.91,4583830.76,2.147.157.676,41.401.019.068,27/08/2021
2021S004733    ,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,214401,Molina,9999 9999,Divendres,2021,8,Agost,27,Tarda,18,No és causa del  vianant,Motocicleta,Dona,55,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,428804.91,4583830.76,2.147.157.676,41.401.019.068,27/08/2021
2021S004737    ,6,Gràcia,31,la Vila de Gràcia,356803,Verdi,0086 0086,Divendres,2021,8,Agost,27,Tarda,19,No és causa del  vianant,Motocicleta,Home,31,Conductor,Desconegut                                                                                                                                            ,Desconegut,Altres activitats,Ferit lleu: Hospitalització fins a 24h,429475.43,4584325.56,2.155.120.690,41.405.534.679,27/08/2021
2021S004739    ,7,Horta-Guinardó,33,el Baix Guinardó,335406,Thous,0002X0002X,Divendres,2021,8,Agost,27,Tarda,16,No és causa del  vianant,Veh. mobilitat personal amb motor,Dona,27,Conductor,Desconegut                                                                                                                                            ,Desconegut,Es desconeix,Ferit lleu: Hospitalització fins a 24h,430515.49,4585153.30,2.167.467.582,41.413.080.471,27/08/2021
2021S004741    ,7,Horta-Guinardó,39,Sant Genís dels Agudells,148409,Sant Cugat,0134 0136,Divendres,2021,8,Agost,27,Nit,23,No és causa del  vianant,Turisme,Dona,27,Passatger,Desconegut                                                                                                                                            ,Desconegut,Desconegut,Ferit lleu: Hospitalització fins a 24h,427254.48,4586448.94,2.128.296.712,41.424.461.009,27/08/2021
